 2800 -0.70  0.30  0.00  0.00 lcbp03.ori    17 lcbp03.cor   17
 2800 -0.70  0.50  0.00  0.00 lcbp05.ori    21 lcbp05.cor   21
 2800 -0.70 -0.10  0.00  0.00 lcbm01.ori    13 lcbm01.cor   13
 2800 -0.70 -0.20  0.00  0.00 lcbm02.ori    13 lcbm02.cor   13
 2800 -0.70 -0.30  0.00  0.00 lcbm03.ori    13 lcbm03.cor   13
 2800 -0.70 -0.50  0.00  0.00 lcbm05.ori    16 lcbm05.cor   16
 2800 -0.70 -1.00  0.00  0.00 lcbm10.ori    15 lcbm10.cor   15
 2800 -0.70 -1.50  0.00  0.00 lcbm15.ori    19 lcbm15.cor   19
 2800 -1.02  0.00  0.00  0.00 lcbp00.ori    20 lcbp00.cor   20
 2800 -1.02  0.10  0.00  0.00 lcbp01.ori    16 lcbp01.cor   16
