WAVE	FLUX	T	QE	NU	STARToverNU	EXTINCT	THROUGHPUT	R	SOLGEL	WINDOW	TOTAL
6520.0	1.4062e+12	3.07307e-05	0.79584			0.937079	0.748929	0.903455	0.98935	0.989154	1.71639e-05
6525.0	1.59677e+12	3.48249e-05	0.7948			0.937389	0.748665	0.903295	0.989344	0.989173	1.94247e-05
6530.0	1.23471e+12	2.69263e-05	0.79376			0.9377	0.748399	0.903136	0.989337	0.989192	1.4999e-05
6535.0	4.88131e+11	1.06638e-05	0.79272			0.938011	0.748138	0.902977	0.989331	0.989212	5.93228e-06
6540.0	9.76603e+11	2.14579e-05	0.79168			0.938322	0.747876	0.902818	0.989325	0.989231	1.19212e-05
6545.0	3.23042e+11	7.17347e-06	0.79064			0.938633	0.747614	0.902659	0.989319	0.98925	3.97998e-06
6550.0	-6.60188e+10	-1.49452e-06	0.7896			0.938945	0.747353	0.9025	0.989313	0.989269	-8.28085e-07
6555.0	-4.53149e+11	-1.08872e-05	0.78856			0.939256	0.747086	0.902341	0.989306	0.989288	-6.02429e-06
6560.0	-7.87443e+11	-2.13372e-05	0.78752			0.939568	0.746826	0.902182	0.9893	0.989308	-1.17909e-05
6565.0	-9.8643e+11	-2.60357e-05	0.78648			0.939879	0.746564	0.902023	0.989294	0.989327	-1.4368e-05
6570.0	-1.65756e+12	-3.94688e-05	0.78544			0.940191	0.746298	0.901864	0.989287	0.989346	-2.17518e-05
6575.0	-2.00243e+12	-4.55898e-05	0.7844			0.940503	0.746036	0.901705	0.989281	0.989365	-2.50914e-05
6580.0	-1.11563e+12	-2.49719e-05	0.78336			0.940814	0.745775	0.901545	0.989275	0.989385	-1.37254e-05
6585.0	-5.39628e+11	-1.20922e-05	0.78232			0.941126	0.745513	0.901386	0.989269	0.989404	-6.63732e-06
6590.0	2.13119e+11	4.81551e-06	0.78128			0.941439	0.745252	0.901227	0.989263	0.989423	2.63964e-06
6595.0	8.30095e+11	1.87805e-05	0.78024			0.941751	0.744986	0.901068	0.989256	0.989442	1.02806e-05
6600.0	2.34283e+12	5.23621e-05	0.7792			0.942063	0.744726	0.900909	0.98925	0.989462	2.86248e-05
6605.0	1.7638e+12	3.96508e-05	0.77816			0.942376	0.744465	0.90075	0.989244	0.989481	2.16466e-05
6610.0	2.78806e+12	6.27122e-05	0.77712			0.942688	0.744199	0.900591	0.989237	0.9895	3.41898e-05
6615.0	4.71058e+12	0.000105382	0.77608			0.943001	0.743937	0.900432	0.989231	0.989519	5.73748e-05
6620.0	6.99154e+12	0.000156105	0.77504			0.943313	0.743676	0.900273	0.989225	0.989538	8.48751e-05
6625.0	5.4747e+12	0.00012302	0.774			0.943626	0.743417	0.900114	0.989219	0.989558	6.67958e-05
6630.0	4.62074e+12	0.000105234	0.77296			0.943939	0.743155	0.899955	0.989213	0.989577	5.70606e-05
6635.0	5.07997e+12	0.000116288	0.77192			0.944252	0.742888	0.899795	0.989206	0.989596	6.29678e-05
6640.0	5.40428e+12	0.000123222	0.77088			0.944565	0.742627	0.899636	0.9892	0.989615	6.66312e-05
