# Units:
#  "lambda" is in Angstroms
#  "pass" is the contribution to the detector signal per photon
# 
# Bandpass Name(s): W4
# 
# Instrument: WISE
# 
# Determined by: WISE team
# 
# Date of determination: sometime before 2009-Aug-04
# 
# Meaning of/Reason for default column: Only column available
# 
# Notes:
#  Obtained from the web site
#   http://www.astro.ucla.edu/~wright/WISE/passbands.html
# 
# Mike Blanton, NYU 2011-Apr-11
|    lambda |      pass |    unc |
|  259800.0 |    0.0352 |  100.0 |
|  259900.0 |    0.0351 |  101.0 |
|  260000.0 |   0.03481 |  103.0 |
|  260100.0 |   0.03442 |  104.0 |
|  260200.0 |   0.03404 |  106.0 |
|  260300.0 |   0.03345 |  108.0 |
| 260400.02 |   0.03287 |  110.0 |
|  260500.0 |   0.03229 |  112.0 |
|  260600.0 |   0.03162 |  114.0 |
|  260700.0 |   0.03094 |  117.0 |
|  260800.0 |   0.03027 |  119.0 |
|  260900.0 |    0.0297 |  122.0 |
|  261000.0 |   0.02913 |  125.0 |
|  261100.0 |   0.02857 |  129.0 |
| 261200.02 |   0.02801 |  132.0 |
| 261299.98 |   0.02746 |  136.0 |
|  261400.0 |   0.02699 |  139.0 |
|  261500.0 |   0.02642 |  142.0 |
|  261600.0 |   0.02585 |  144.0 |
|  261700.0 |   0.02527 |  146.0 |
|  261800.0 |   0.02461 |  149.0 |
|  261900.0 |   0.02383 |  151.0 |
|  262000.0 |   0.02303 |  152.0 |
| 262099.98 |   0.02225 |  153.0 |
|  262200.0 |   0.02145 |  154.0 |
|  262300.0 |   0.02073 |  153.0 |
|  262400.0 |   0.02001 |  153.0 |
|  262500.0 |   0.01938 |  151.0 |
|  262600.0 |   0.01904 |  148.0 |
|  262700.0 |   0.01878 |  144.0 |
|  262800.0 |   0.01844 |  141.0 |
|  262900.0 |    0.0186 |  139.0 |
|  263000.0 |   0.01868 |  137.0 |
|  263100.0 |   0.01885 |  135.0 |
|  263200.0 |   0.01905 |  135.0 |
|  263300.0 |   0.01926 |  136.0 |
|  263400.0 |   0.01947 |  138.0 |
|  263500.0 |   0.01958 |  140.0 |
|  263600.0 |   0.01968 |  140.0 |
|  263700.0 |   0.01969 |  142.0 |
|  263800.0 |    0.0197 |  143.0 |
|  263900.0 |    0.0197 |  144.0 |
|  264000.0 |   0.01961 |  145.0 |
|  264100.0 |   0.01951 |  146.0 |
|  264200.0 |   0.01952 |  147.0 |
|  264300.0 |   0.01952 |  148.0 |
|  264400.0 |   0.01952 |  149.0 |
|  264500.0 |   0.01953 |  150.0 |
|  264600.0 |   0.01955 |  152.0 |
|  264700.0 |   0.01957 |  154.0 |
|  264800.0 |   0.01958 |  156.0 |
|  264900.0 |   0.01931 |  160.0 |
|  265000.0 |   0.01905 |  164.0 |
|  265100.0 |   0.01878 |  168.0 |
|  265200.0 |   0.01834 |  173.0 |
|  265300.0 |   0.01769 |  178.0 |
|  265400.0 |   0.01704 |  184.0 |
|  265500.0 |    0.0164 |  190.0 |
|  265600.0 |   0.01574 |  194.0 |
|  265700.0 |   0.01499 |  199.0 |
|  265800.0 |   0.01432 |  203.0 |
|  265900.0 |   0.01356 |  208.0 |
|  266000.0 |   0.01295 |  210.0 |
|  266100.0 |   0.01227 |  213.0 |
|  266200.0 |    0.0116 |  218.0 |
|  266300.0 |   0.01092 |  228.0 |
|  266400.0 |   0.01025 |  236.0 |
|  266500.0 |   0.00957 |  246.0 |
|  266600.0 |  0.008922 |  264.0 |
|  266700.0 |  0.008275 |  284.0 |
|  266800.0 |   0.00761 |  304.0 |
|  266900.0 |  0.007119 |  333.0 |
|  267000.0 |  0.007046 |  378.0 |
|  267100.0 |  0.006893 |  418.0 |
|  267200.0 |  0.006626 |  453.0 |
|  267300.0 |   0.02397 |  680.0 |
|  267400.0 |   0.02668 |  699.0 |
|  267500.0 |   0.02662 |  703.0 |
|  267600.0 |    0.0269 |  707.0 |
|  267700.0 |   0.02601 |  707.0 |
|  267800.0 |   0.02512 |  707.0 |
|  267900.0 |   0.02432 |  707.0 |
|  268000.0 |   0.02352 |  707.0 |
|  268100.0 |   0.02272 |  707.0 |
|  268200.0 |   0.02194 |  707.0 |
|  268300.0 |   0.02105 |  707.0 |
|  268400.0 |   0.02012 |  707.0 |
|  268500.0 |   0.01923 |  707.0 |
|  268600.0 |   0.01838 |  707.0 |
|  268700.0 |   0.01756 |  707.0 |
|  268800.0 |    0.0168 |  707.0 |
|  268900.0 |   0.01606 |  707.0 |
|  269000.0 |   0.01535 |  707.0 |
|  269100.0 |   0.01469 |  707.0 |
|  269200.0 |   0.01405 |  707.0 |
|  269300.0 |   0.01344 |  707.0 |
|  269400.0 |   0.01286 |  707.0 |
|  269500.0 |   0.01228 |  707.0 |
|  269600.0 |   0.01173 |  707.0 |
|  269700.0 |   0.01121 |  707.0 |
|  269800.0 |    0.0107 |  707.0 |
|  269900.0 |    0.0102 |  707.0 |
|  270000.0 |  0.009597 |  706.0 |
|  270100.0 |  0.008902 |  706.0 |
|  270200.0 |  0.008212 |  704.0 |
|  270300.0 |  0.007197 |  683.0 |
|  270400.0 |  0.004399 |  416.0 |
|  270500.0 |  0.004714 |  385.0 |
|  270600.0 |  0.005076 |  350.0 |
|  270700.0 |  0.005503 |  313.0 |
|  270800.0 |  0.005816 |  305.0 |
|  270900.0 |  0.006134 |  296.0 |
|  271000.0 |  0.006456 |  288.0 |
|  271100.0 |  0.006676 |  283.0 |
|  271200.0 |  0.006791 |  281.0 |
|  271300.0 |  0.006884 |  280.0 |
|  271400.0 |  0.006983 |  278.0 |
|  271500.0 |  0.006949 |  278.0 |
|  271600.0 |  0.006919 |  276.0 |
|  271700.0 |  0.006884 |  274.0 |
|  271800.0 |  0.006815 |  271.0 |
|  271900.0 |  0.006726 |  267.0 |
|  272000.0 |  0.006648 |  263.0 |
|  272100.0 |  0.006575 |  258.0 |
|  272200.0 |  0.006435 |  255.0 |
|  272300.0 |  0.006261 |  253.0 |
|  272400.0 |  0.006106 |  251.0 |
|  272500.0 |  0.005894 |  250.0 |
|  272600.0 |  0.005476 |  255.0 |
|  272700.0 |  0.005061 |  260.0 |
|  272800.0 |  0.004671 |  265.0 |
|  272900.0 |   0.00411 |  278.0 |
|  273000.0 |  0.003495 |  295.0 |
|  273100.0 |  0.002938 |  311.0 |
|  273200.0 |  0.002394 |  331.0 |
|  273300.0 |  0.001428 |  412.0 |
|  273400.0 | 0.0008487 |  477.0 |
|  273500.0 | 0.0005143 |  526.0 |
|  273600.0 | 0.0003977 |  500.0 |
|  273700.0 | 6.263e-05 |  321.0 |
|  273800.0 | 0.0001042 |  707.0 |
|  273900.0 |  8.78e-05 |  707.0 |
|  274000.0 | 7.378e-05 |  707.0 |
|  274100.0 | 6.233e-05 |  707.0 |
|  274200.0 | 5.235e-05 |  707.0 |
|  274300.0 | 4.419e-05 |  707.0 |
|  274400.0 | 3.732e-05 |  707.0 |
|  274500.0 | 3.132e-05 |  707.0 |
|  274600.0 | 2.633e-05 |  707.0 |
|  274700.0 | 2.214e-05 |  707.0 |
|  274800.0 | 1.861e-05 |  707.0 |
|  274900.0 | 1.562e-05 |  707.0 |
|  275000.0 | 1.315e-05 |  707.0 |
|  275100.0 | 1.105e-05 |  707.0 |
|  275200.0 | 9.278e-06 |  707.0 |
|  275300.0 | 7.795e-06 |  707.0 |
|  275400.0 | 7.077e-06 |  707.0 |
|  275500.0 | 6.625e-06 |  707.0 |
|  275600.0 | 6.192e-06 |  707.0 |
|  275700.0 | 5.796e-06 |  707.0 |
|  275800.0 | 5.401e-06 |  707.0 |
|  275900.0 |  5.06e-06 |  707.0 |
|  276000.0 | 4.737e-06 |  707.0 |
|  276100.0 | 4.432e-06 |  707.0 |
|  276200.0 | 4.146e-06 |  707.0 |
|  276300.0 | 3.878e-06 |  707.0 |
|  276400.0 | 3.628e-06 |  707.0 |
|  276500.0 | 3.378e-06 |  707.0 |
|  276600.0 | 3.159e-06 |  707.0 |
|  276700.0 | 2.953e-06 |  707.0 |
|  276800.0 | 2.763e-06 |  707.0 |
|  276900.0 | 2.577e-06 |  707.0 |
|  277000.0 | 2.404e-06 |  707.0 |
|  277100.0 | 2.249e-06 |  707.0 |
|  277200.0 | 4.774e-06 |  658.0 |
|  277300.0 | 7.185e-06 |  642.0 |
|  277400.0 |  1.73e-05 |  597.0 |
|  277500.0 | 8.755e-05 |  502.0 |
|  277600.0 |  0.000803 |  332.0 |
|  277700.0 |  0.001069 |  314.0 |
|  277800.0 |  0.001401 |  295.0 |
|  277900.0 |  0.001799 |  276.0 |
|  278000.0 |  0.002105 |  265.0 |
|  278100.0 |  0.002185 |  265.0 |
|  278200.0 |  0.002243 |  267.0 |
|  278300.0 |  0.002323 |  267.0 |
|  278400.0 |  0.002347 |  269.0 |
|  278500.0 |  0.002352 |  272.0 |
|  278600.0 |  0.002359 |  275.0 |
|  278700.0 |  0.002369 |  278.0 |
|  278800.0 |  0.002355 |  281.0 |
|  278900.0 |  0.002352 |  284.0 |
|  279000.0 |  0.002351 |  286.0 |
|  279100.0 |  0.002314 |  290.0 |
|  279200.0 |  0.002129 |  298.0 |
|  279300.0 |   0.00197 |  306.0 |
|  279400.0 |  0.001816 |  313.0 |
|  279500.0 |  0.001518 |  329.0 |
|  279600.0 |  0.001113 |  354.0 |
|  279700.0 | 0.0008091 |  379.0 |
|  279800.0 | 0.0005917 |  402.0 |
|  279900.0 | 0.0001311 |  519.0 |
|  280000.0 |  3.66e-05 |  604.0 |
|  280500.0 | 8.797e-06 |  707.0 |
|  281000.0 | 1.064e-05 |  707.0 |
|  281500.0 | 1.148e-05 |  707.0 |
|  282000.0 | 1.242e-05 |  707.0 |
|  282500.0 | 1.351e-05 |  707.0 |
|  283000.0 | 1.417e-05 |  707.0 |
|  283500.0 |  1.39e-05 |  707.0 |
|  284000.0 | 1.378e-05 |  707.0 |
|  284500.0 | 1.371e-05 |  707.0 |
|  285000.0 | 1.266e-05 |  707.0 |
|  285500.0 | 1.089e-05 |  707.0 |
