# Units:
#  "lambda" is in Angstroms
#  "pass" is the contribution to the detector signal per photon
# 
# Bandpass Name(s): W3
# 
# Instrument: WISE
# 
# Determined by: WISE team
# 
# Date of determination: sometime before 2009-Aug-04
# 
# Meaning of/Reason for default column: Only column available
# 
# Notes:
#  Obtained from the web site
#   http://www.astro.ucla.edu/~wright/WISE/passbands.html
# 
# Mike Blanton, NYU 2011-Apr-11
|    lambda |      pass |    unc |
|  266600.0 |  3.13e-05 |  686.0 |
|  266700.0 | 3.961e-05 |  687.0 |
|  266800.0 | 4.305e-05 |  687.0 |
|  266900.0 | 4.503e-05 |  686.0 |
|  267000.0 | 4.688e-05 |  687.0 |
|  267100.0 | 4.966e-05 |  687.0 |
|  267200.0 | 5.281e-05 |  686.0 |
|  267300.0 | 5.381e-05 |  687.0 |
|  267400.0 | 5.032e-05 |  686.0 |
|  267500.0 | 4.215e-05 |  686.0 |
|  267600.0 | 3.085e-05 |  687.0 |
|  267700.0 | 1.481e-05 |  686.0 |
|  267800.0 | 0.0001502 |  944.0 |
|  267900.0 | 0.0001495 |  944.0 |
|  268000.0 | 0.0001496 |  944.0 |
|  268100.0 | 0.0001489 |  944.0 |
|  268200.0 | 0.0001482 |  944.0 |
|  268300.0 | 0.0001469 |  944.0 |
|  268400.0 | 0.0001447 |  944.0 |
|  268500.0 | 0.0001432 |  944.0 |
|  268600.0 |  0.000141 |  944.0 |
|  268700.0 | 0.0001395 |  944.0 |
|  268800.0 | 0.0001375 |  944.0 |
|  268900.0 | 2.087e-05 |  687.0 |
|  269000.0 | 3.136e-05 |  687.0 |
|  269100.0 | 3.879e-05 |  687.0 |
|  269200.0 | 4.424e-05 |  687.0 |
|  269300.0 | 4.863e-05 |  686.0 |
|  269400.0 |  5.28e-05 |  686.0 |
|  269500.0 |  5.69e-05 |  686.0 |
|  269600.0 | 6.116e-05 |  686.0 |
|  269700.0 | 6.552e-05 |  687.0 |
|  269800.0 | 6.965e-05 |  686.0 |
|  269900.0 |  7.35e-05 |  686.0 |
|  270000.0 | 7.636e-05 |  686.0 |
|  270100.0 | 7.695e-05 |  686.0 |
|  270200.0 | 7.712e-05 |  686.0 |
|  270300.0 | 7.623e-05 |  687.0 |
|  270400.0 | 7.465e-05 |  686.0 |
|  270500.0 | 7.274e-05 |  687.0 |
|  270600.0 | 7.062e-05 |  686.0 |
|  270700.0 | 6.857e-05 |  686.0 |
|  270800.0 | 6.658e-05 |  686.0 |
|  270900.0 | 6.454e-05 |  687.0 |
|  271000.0 | 6.243e-05 |  686.0 |
|  271100.0 | 6.038e-05 |  686.0 |
|  271200.0 | 5.827e-05 |  686.0 |
|  271300.0 |  5.62e-05 |  686.0 |
|  271400.0 | 5.419e-05 |  686.0 |
|  271500.0 | 5.214e-05 |  687.0 |
|  271600.0 | 5.009e-05 |  687.0 |
|  271700.0 | 4.802e-05 |  687.0 |
|  271800.0 | 4.407e-05 |  687.0 |
|  271900.0 | 3.938e-05 |  686.0 |
|  272000.0 | 3.517e-05 |  687.0 |
|  272100.0 |  3.14e-05 |  687.0 |
|  272200.0 | 2.789e-05 |  687.0 |
|  272300.0 | 2.474e-05 |  687.0 |
|  272400.0 | 2.207e-05 |  687.0 |
|  272500.0 | 1.993e-05 |  686.0 |
|  272600.0 | 1.815e-05 |  686.0 |
|  272700.0 |  1.66e-05 |  687.0 |
|  272800.0 | 1.512e-05 |  686.0 |
|  272900.0 | 1.373e-05 |  686.0 |
|  273000.0 | 1.241e-05 |  687.0 |
|  273100.0 | 1.122e-05 |  687.0 |
|  273200.0 | 1.018e-05 |  687.0 |
|  273300.0 |   9.2e-06 |  686.0 |
|  273400.0 | 8.292e-06 |  687.0 |
|  273500.0 | 7.485e-06 |  687.0 |
|  273600.0 | 6.693e-06 |  687.0 |
|  273700.0 | 5.949e-06 |  686.0 |
|  273800.0 | 5.282e-06 |  686.0 |
|  273900.0 | 4.687e-06 |  687.0 |
|  274000.0 | 4.167e-06 |  687.0 |
|  274100.0 |  3.73e-06 |  686.0 |
|  274200.0 | 3.331e-06 |  687.0 |
|  274300.0 | 2.974e-06 |  687.0 |
|  274400.0 | 2.652e-06 |  686.0 |
|  274500.0 | 2.354e-06 |  686.0 |
|  274600.0 | 2.083e-06 |  687.0 |
|  274700.0 | 1.843e-06 |  686.0 |
|  274800.0 | 1.616e-06 |  687.0 |
|  274900.0 | 1.416e-06 |  687.0 |
|  275000.0 | 1.236e-06 |  686.0 |
|  275100.0 | 1.077e-06 |  686.0 |
|  275200.0 | 9.399e-07 |  686.0 |
|  275300.0 |  8.22e-07 |  686.0 |
|  275400.0 | 7.742e-07 |  686.0 |
|  275500.0 | 7.511e-07 |  686.0 |
|  275600.0 | 7.277e-07 |  687.0 |
|  275700.0 | 7.104e-07 |  687.0 |
|  275800.0 | 6.943e-07 |  686.0 |
|  275900.0 | 6.761e-07 |  687.0 |
|  276000.0 | 6.616e-07 |  686.0 |
|  276100.0 | 6.404e-07 |  687.0 |
|  276200.0 | 6.202e-07 |  687.0 |
|  276300.0 | 6.004e-07 |  687.0 |
|  276400.0 | 5.793e-07 |  687.0 |
|  276500.0 | 5.556e-07 |  687.0 |
|  276600.0 | 5.336e-07 |  686.0 |
|  276700.0 | 5.129e-07 |  687.0 |
|  276800.0 | 4.934e-07 |  686.0 |
|  276900.0 |  4.74e-07 |  686.0 |
|  277000.0 | 4.536e-07 |  687.0 |
|  277100.0 |  4.35e-07 |  687.0 |
|  277200.0 | 4.351e-07 |  686.0 |
|  277300.0 | 4.617e-07 |  687.0 |
|  277400.0 | 4.902e-07 |  687.0 |
|  277500.0 | 5.211e-07 |  687.0 |
|  277600.0 | 5.515e-07 |  687.0 |
|  277700.0 | 5.863e-07 |  687.0 |
|  277800.0 | 6.224e-07 |  687.0 |
|  277900.0 | 6.602e-07 |  687.0 |
|  278000.0 | 7.013e-07 |  687.0 |
|  278100.0 | 7.463e-07 |  686.0 |
|  278200.0 | 7.895e-07 |  687.0 |
|  278300.0 | 8.383e-07 |  687.0 |
|  278400.0 | 8.922e-07 |  687.0 |
|  278500.0 | 9.469e-07 |  686.0 |
|  278600.0 | 1.006e-06 |  687.0 |
|  278700.0 | 1.075e-06 |  687.0 |
|  278800.0 | 1.148e-06 |  687.0 |
|  278900.0 | 1.234e-06 |  686.0 |
|  279000.0 | 1.312e-06 |  687.0 |
|  279100.0 |  1.41e-06 |  687.0 |
|  279200.0 | 1.516e-06 |  687.0 |
|  279300.0 | 1.629e-06 |  687.0 |
|  279400.0 | 1.741e-06 |  687.0 |
|  279500.0 | 1.864e-06 |  686.0 |
|  279600.0 | 1.989e-06 |  686.0 |
|  279700.0 | 2.116e-06 |  687.0 |
|  279800.0 | 2.268e-06 |  686.0 |
|  279900.0 |  2.42e-06 |  687.0 |
|  280000.0 | 2.563e-06 |  687.0 |
|  280500.0 | 2.807e-06 |  703.0 |
|  281000.0 | 3.637e-06 |  703.0 |
|  281500.0 | 4.272e-06 |  703.0 |
|  282000.0 | 5.019e-06 |  703.0 |
|  282500.0 | 5.905e-06 |  703.0 |
|  283000.0 | 6.525e-06 |  703.0 |
|  283500.0 | 6.691e-06 |  703.0 |
|  284000.0 | 6.822e-06 |  703.0 |
|  284500.0 | 7.801e-06 |  703.0 |
|  285000.0 | 8.414e-06 |  703.0 |
|  285500.0 | 8.628e-06 |  703.0 |
