WAVE	FLUX	T	QE	NU	STARToverNU	EXTINCT	THROUGHPUT	R	SOLGEL	WINDOW	TOTAL
----	----	-	--	--	-----------	-------	----------	-	------	------	-----
1150.0	0	-9.30342e-09	0			3.03669e-21	0.120849	0.9485	0.947222	0.43125	0
1155.0	0	-9.27815e-09	0			3.41224e-21	0.121651	0.94845	0.947278	0.432625	0
1160.0	0	-9.25289e-09	0			3.83425e-21	0.122456	0.9484	0.947333	0.434	0
1165.0	0	-9.22762e-09	0			4.30844e-21	0.123263	0.94835	0.947389	0.435375	0
1170.0	0	-9.20235e-09	0			4.84128e-21	0.124073	0.9483	0.947444	0.43675	0
1175.0	0	-9.17708e-09	0			5.44001e-21	0.124887	0.94825	0.9475	0.438125	0
1180.0	0	-9.15181e-09	0			6.1128e-21	0.125703	0.9482	0.947556	0.4395	0
1185.0	0	-9.12654e-09	0			6.86879e-21	0.126522	0.94815	0.947611	0.440875	0
1190.0	0	-9.10128e-09	0			7.71827e-21	0.127344	0.9481	0.947667	0.44225	0
1195.0	0	-9.07601e-09	0			8.67281e-21	0.128168	0.94805	0.947722	0.443625	0
1200.0	0	-9.05074e-09	0			9.74541e-21	0.128996	0.948	0.947778	0.445	0
1205.0	0	-9.02547e-09	0			1.09507e-20	0.129826	0.94795	0.947833	0.446375	0
1210.0	0	-9.0002e-09	0			1.2305e-20	0.13066	0.9479	0.947889	0.44775	0
1215.0	0	-8.97493e-09	0			1.38267e-20	0.131495	0.94785	0.947944	0.449125	0
1220.0	0	-8.94967e-09	0			1.55367e-20	0.132334	0.9478	0.948	0.4505	0
1225.0	0	-8.9244e-09	0			1.74582e-20	0.133177	0.94775	0.948056	0.451875	0
1230.0	0	-8.89913e-09	0			1.96173e-20	0.134021	0.9477	0.948111	0.45325	0
1235.0	0	-8.87386e-09	0			2.20435e-20	0.134869	0.94765	0.948167	0.454625	0
1240.0	0	-8.84859e-09	0			2.47697e-20	0.135719	0.9476	0.948222	0.456	0
1245.0	0	-8.82332e-09	0			2.7833e-20	0.136572	0.94755	0.948278	0.457375	0
1250.0	0	-8.79806e-09	0			3.12752e-20	0.137428	0.9475	0.948333	0.45875	0
1255.0	0	-8.77279e-09	0			3.51431e-20	0.138288	0.94745	0.948389	0.460125	0
1260.0	0	-8.74752e-09	0			3.94894e-20	0.139149	0.9474	0.948444	0.4615	0
1265.0	0	-8.72225e-09	0			4.43731e-20	0.140014	0.94735	0.9485	0.462875	0
1270.0	0	-8.69698e-09	0			4.98609e-20	0.140882	0.9473	0.948556	0.46425	0
1275.0	0	-8.67171e-09	0			5.60273e-20	0.141753	0.94725	0.948611	0.465625	0
1280.0	0	-8.64645e-09	0			6.29564e-20	0.142626	0.9472	0.948667	0.467	0
1285.0	0	-8.62118e-09	0			7.07424e-20	0.143502	0.94715	0.948722	0.468375	0
1290.0	0	-8.59591e-09	0			7.94914e-20	0.144382	0.9471	0.948778	0.46975	0
1295.0	0	-8.57064e-09	0			8.93223e-20	0.145264	0.94705	0.948833	0.471125	0
1300.0	0	-8.54537e-09	0			1.00369e-19	0.146149	0.947	0.948889	0.4725	0
1305.0	0	-8.5201e-09	0			1.12782e-19	0.147037	0.94695	0.948944	0.473875	0
1310.0	0	-8.49484e-09	0			1.2673e-19	0.147928	0.9469	0.949	0.47525	0
1315.0	0	-8.46957e-09	0			1.42403e-19	0.148822	0.94685	0.949056	0.476625	0
1320.0	0	-8.4443e-09	0			1.60015e-19	0.149718	0.9468	0.949111	0.478	0
1325.0	0	-8.41903e-09	0			1.79804e-19	0.150618	0.94675	0.949167	0.479375	0
1330.0	0	-8.39376e-09	0			2.02041e-19	0.15152	0.9467	0.949222	0.48075	0
1335.0	0	-8.3685e-09	0			2.27028e-19	0.152426	0.94665	0.949278	0.482125	0
1340.0	0	-8.34323e-09	0			2.55106e-19	0.153334	0.9466	0.949333	0.4835	0
1345.0	0	-8.31796e-09	0			2.86655e-19	0.154245	0.94655	0.949389	0.484875	0
1350.0	0	-8.29269e-09	0			3.22107e-19	0.155159	0.9465	0.949444	0.48625	0
1355.0	0	-8.26742e-09	0			3.61943e-19	0.156076	0.94645	0.9495	0.487625	0
1360.0	0	-8.24215e-09	0			4.06705e-19	0.156997	0.9464	0.949556	0.489	0
