WAVE	FLUX	T	QE	NU	STARToverNU	EXTINCT	THROUGHPUT	R	SOLGEL	WINDOW	TOTAL
2190.0	0	0	0			1.03638e-10	0.35168	0.9381	0.958778	0.71725	0
2195.0	0	0	0			1.16455e-10	0.353114	0.93805	0.958833	0.718625	0
2200.0	0	0	0			1.30858e-10	0.354553	0.938	0.958889	0.72	0
2205.0	0	0	0			1.47042e-10	0.355993	0.93795	0.958944	0.721375	0
2210.0	0	0	0			1.65227e-10	0.357438	0.9379	0.959	0.72275	0
2215.0	0	0	0			1.85661e-10	0.358887	0.93785	0.959056	0.724125	0
2220.0	0	0	0			2.08622e-10	0.360337	0.9378	0.959111	0.7255	0
2225.0	0	0	0			2.34423e-10	0.361792	0.93775	0.959167	0.726875	0
2230.0	0	0	0			2.63415e-10	0.363248	0.9377	0.959222	0.72825	0
2235.0	0	0	0			2.95992e-10	0.36471	0.93765	0.959278	0.729625	0
2240.0	0	0	0			3.32598e-10	0.366173	0.9376	0.959333	0.731	0
2245.0	0	0	0			3.73732e-10	0.367641	0.93755	0.959389	0.732375	0
2250.0	0	0	0			4.19952e-10	0.369111	0.9375	0.959444	0.73375	0
2255.0	0	0	0			4.71889e-10	0.370586	0.93745	0.9595	0.735125	0
2260.0	0	0	0			5.30249e-10	0.372064	0.9374	0.959556	0.7365	0
2265.0	0	0	0			5.95827e-10	0.373543	0.93735	0.959611	0.737875	0
2270.0	0	0	0			6.69515e-10	0.375028	0.9373	0.959667	0.73925	0
2275.0	0	0	0			7.52315e-10	0.376513	0.93725	0.959722	0.740625	0
2280.0	0	0	0			8.45357e-10	0.378005	0.9372	0.959778	0.742	0
2285.0	0	0	0			9.49905e-10	0.379497	0.93715	0.959833	0.743375	0
2290.0	0	0	0			1.06738e-09	0.380995	0.9371	0.959889	0.74475	0
2295.0	0	0	0			1.19939e-09	0.382494	0.93705	0.959944	0.746125	0
2300.0	0	0	0			1.34772e-09	0.383998	0.937	0.96	0.7475	0
2305.0	0	0	0			1.5144e-09	0.385506	0.93695	0.960056	0.748875	0
2310.0	0	0	0			1.70169e-09	0.387014	0.9369	0.960111	0.75025	0
2315.0	0	0	0			1.91214e-09	0.388529	0.93685	0.960167	0.751625	0
2320.0	0	0	0			2.14862e-09	0.390044	0.9368	0.960222	0.753	0
2325.0	0	0	0			2.41435e-09	0.391565	0.93675	0.960278	0.754375	0
2330.0	0	0	0			2.71294e-09	0.393087	0.9367	0.960333	0.75575	0
