12 36 52.87  62 14 53.7  22.02 0.089  1  IE c96         d,e
12 36 52.93  62 16 42.0  24.06 0.558  1  E  cal         
12 36 52.94  62 15 45.6  24.31 2.426 11  E  cal         
12 36 52.99  62 15  8.6  22.84 0.942  1  EI l96         
12 36 53.20  62 11 16.9  22.08 0.942  1  E  cal,haw     
12 36 53.43  62 11 40.3  23.26 1.275  1  EA cal,haw     
12 36 53.55  62 15 24.8  18.08 0.000  1  S  c96         
12 36 53.90  62 16  6.9  22.84 0.851  1  EI cal         
12 36 54.02  62 10 46.3  22.68 0.594  1  EB l96         
12 36 54.13  62 15 14.9  22.84 0.849  1  E  cal         
12 36 54.36  62 14 34.2  22.15 0.577  1  E  c96         
12 36 54.57  62 10 14.6  23.86 0.224  1  E  l96         
12 36 54.61  62 11 27.2  20.58 0.253  1  I  cal         
12 36 54.83  62 15 57.2  22.51 1.132  2  A  cal         
12 36 55.28  62  9 12.6  22.49 0.420  1  I  cal         
12 36 55.57  62 11 35.6  22.32 0.559  4  E  cal         
12 36 55.70  62  9 17.4  20.85 0.421  1  I  cal         
12 36 55.80  62  9 25.4  21.92 0.420  1  I  l96         
12 36 55.91  62 11 40.8  22.56 0.312  1  A  cal         
12 36 55.98  62 14 54.5  21.48 0.321  1  A  cal         d
12 36 56.39  62 12  9.3  23.22 0.321  1  E  c96         
12 36 56.49  62 14 19.7  20.71 0.106  1  E  cal,haw     
12 36 57.49  62 12 11.0  21.10 0.665  1  A  cal,haw     e
12 36 57.51  62 12 12.1  22.62 0.561  1  E  cal         e
12 36 57.57  62 14 37.7  22.51 0.266  1  EI cal         
12 36 57.76  62 14 54.8  22.49 0.849  1  I  cal         
12 36 57.83  62 12 10.1  22.91 0.971  1  EI cal         c
12 36 57.83  62 14 17.9  22.16 0.000  1  M  cal         
12 36 57.85  62 10 12.8  22.02 0.410  1  A  l96         
12 36 58.06  62 11 37.8  23.00 0.681  1  E  cal         j
12 36 58.26  62  9 23.1  22.05 0.530  1  I  cal         
12 36 58.30  62  9 58.1  17.44 0.137  1  E  cal         
12 36 58.35  62 12 14.1  23.79 1.020  4  E  c96         
12 36 58.36  62 15 48.6  20.94 0.457  1  B  c96         
12 36 58.36  62 14 58.4  24.60 3.382 11  E  cal         
12 36 58.37  62  9 35.4  16.85 0.000  1  S  cal         
12 36 58.70  62 14 38.3  22.38 0.512  1  EI c96         
12 36 58.76  62 16 37.8  19.47 0.299  1  I  c96         
12 36 58.82  62 14 34.8  20.85 0.678  1  I  c96         
12 36 58.96  62 12  8.8  22.32 0.853  1  I  cal         
12 36 59.44  62 14  4.5  19.56 0.089  1  EI cal         
12 36 59.54  62 11 53.9  22.54 1.021  1  EI cal,haw     
12 36 59.89  62 14 49.8  21.62 0.762  1  EI c96         
12 37  0.04  62 16  5.7  22.46 1.013  1  EA cal         
12 37  0.36  62 16 16.9  22.33 0.913  1  EI cal         
12 37  0.51  62 14  5.8  20.67 0.423  1  I  c96,l96     
12 37  0.73  62 11  7.3  22.94 0.801  1  EI cal         
12 37  0.74  62 11 36.3  24.41 0.000  3  M  l96,haw     
12 37  0.85  62 11 29.3  21.25 0.000  1  M  cal         
12 37  1.07  62 13 19.7  22.62 0.410  1  E  cal         
12 37  1.23  62 12 13.3  24.30 1.516  4  E  haw         
12 37  1.44  62 11 35.7  22.05 0.594  1  EI l96         
12 37  1.51  62 11 29.0  21.45 0.779  1  IE cal,haw     
12 37  1.57  62 11 46.6  25.30 0.884  1  E  haw         c,m
12 37  1.67  62 12 26.0  23.95 0.973  4  E  cal         
12 37  1.77  62 11 44.0  22.10 0.744  4  E  cal         
12 37  1.87  62 16 21.8  22.51 0.310  8  A  cal         
12 37  1.91  62 10 24.6  20.68 0.411  1  I  cal         
12 37  1.92  62 15 10.3  22.20 0.938  1  EI c96         
12 37  1.93  62  9 39.0  22.48 0.750  1  EI cal         
12 37  1.94  62 12 25.5  24.93 3.408 11  E  cal         
12 37  2.00  62 11 22.9  18.72 0.136  1  I  l96,cal     
12 37  2.00  62 13 23.0  20.69 0.410  1  EI l96,cal,haw 
12 37  2.03  62 13 48.8  22.32 0.511  1  E  cal,haw     
12 37  2.07  62 15 17.3  23.56 0.744  1  E  l96         
12 37  2.24  62 12 43.2  22.54 0.104  1  I  cal,haw     
12 37  2.37  62  9 21.9  21.96 0.000  1  M  cal         
12 37  2.49  62 13 42.0  21.25 0.559  1  EI c96         
12 37  2.54  62 14 48.4  22.38 0.558  1  AI l96         
12 37  2.60  62 12 16.6  24.04 1.073  4  E  haw         
12 37  2.67  62 13 47.2  23.16 0.513  1  E  c96         
12 37  2.71  62 15 43.5  19.47 0.514  1  I  c96         
